Date,Name,Close,High,Low,Open,Volume
01/09/2002,Golden Ocean Group Ltd,76.6907123535,79.035166817,76.0144274121,76.0595130748,"138,200",
01/10/2002,Golden Ocean Group Ltd,77.9981965735,78.2236248873,76.6907123535,77.1866546438,"56,800",
01/11/2002,Golden Ocean Group Ltd,77.4120829576,78.6293958521,77.0063119928,77.3669972949,"31,500",
01/14/2002,Golden Ocean Group Ltd,77.3669972949,78.9900811542,77.0513976555,78.9900811542,"28,100",
01/15/2002,Golden Ocean Group Ltd,76.4652840397,77.4120829576,75.5635707845,77.4120829576,"102,200",
01/16/2002,Golden Ocean Group Ltd,76.1947700631,77.0964833183,75.7889990983,76.1947700631,"66,100",
01/17/2002,Golden Ocean Group Ltd,75.5184851217,77.0964833183,75.0225428314,76.780883679,"98,400",
01/18/2002,Golden Ocean Group Ltd,75.834084761,77.7276825969,74.9774571686,76.4201983769,"117,800",
01/22/2002,Golden Ocean Group Ltd,75.6086564472,76.1045987376,74.6618575293,75.7889990983,"137,100",
01/23/2002,Golden Ocean Group Ltd,73.4896302976,75.9693417493,73.4896302976,75.5676284941,"68,000",
01/24/2002,Golden Ocean Group Ltd,73.1740306583,75.473399459,72.7231740307,73.4896302976,"56,400",
01/25/2002,Golden Ocean Group Ltd,72.8133453562,74.34625789,72.8133453562,73.4896302976,"33,700",
01/28/2002,Golden Ocean Group Ltd,72.9936880072,73.7601442741,72.3174030658,72.8133453562,"44,400",
01/29/2002,Golden Ocean Group Ltd,72.9936880072,73.4896302976,72.452213706,73.399458972,"42,600",
01/30/2002,Golden Ocean Group Ltd,72.4526600541,73.03877367,70.2885482417,72.8584310189,"69,200",
01/31/2002,Golden Ocean Group Ltd,70.3336339044,72.3624887286,69.4319206492,72.3624887286,"194,700",
02/01/2002,Golden Ocean Group Ltd,71.1451758341,71.8665464382,69.657348963,70.784490532,"185,600",
02/04/2002,Golden Ocean Group Ltd,69.8827772768,72.091974752,69.8827772768,70.604147881,"46,100",
02/05/2002,Golden Ocean Group Ltd,70.1082055906,71.0550045086,69.8827772768,70.5590622182,"57,600",
02/06/2002,Golden Ocean Group Ltd,70.0631199279,71.6862037872,69.657348963,69.9278629396,"66,000",
02/07/2002,Golden Ocean Group Ltd,71.0550045086,71.4607754734,69.7475202885,70.0631199279,"35,800",
02/08/2002,Golden Ocean Group Ltd,71.0099188458,71.6411181244,70.4688908927,71.6411181244,"26,800",
02/11/2002,Golden Ocean Group Ltd,71.4607754734,72.5879170424,71.0099188458,71.9567177638,"56,600",
02/12/2002,Golden Ocean Group Ltd,71.4156898106,72.091974752,71.0550045086,72.091974752,"35,500",
02/13/2002,Golden Ocean Group Ltd,71.4652840397,72.1370604148,71.0099188458,71.2353471596,"32,200",
02/14/2002,Golden Ocean Group Ltd,70.8746618575,72.1370604148,70.4688908927,71.1902614968,"32,400",
02/15/2002,Golden Ocean Group Ltd,70.4688908927,72.8133453562,70.4688908927,72.0468890893,"85,700",
02/19/2002,Golden Ocean Group Ltd,71.4607754734,72.091974752,71.0099188458,71.8665464382,"39,500",
02/20/2002,Golden Ocean Group Ltd,71.5960324617,72.1370604148,70.7353471596,72.1370604148,"27,600",
02/21/2002,Golden Ocean Group Ltd,71.1000901713,72.091974752,71.0099188458,71.5960324617,"88,600",
02/22/2002,Golden Ocean Group Ltd,71.1451758341,71.5960324617,70.6492335437,71.3706041479,"50,300",
02/25/2002,Golden Ocean Group Ltd,71.2353471596,71.73128945,70.3336339044,70.964833183,"84,700",
02/26/2002,Golden Ocean Group Ltd,71.2353471596,71.2353471596,71.1000901713,71.2353471596,"29,800",
02/27/2002,Golden Ocean Group Ltd,71.2353471596,71.5058611362,71.0099188458,71.1451758341,"33,400",
02/28/2002,Golden Ocean Group Ltd,71.1451758341,71.4607754734,71.1000901713,71.4607754734,"37,700",
03/01/2002,Golden Ocean Group Ltd,71.4607754734,72.4075743913,71.1902614968,71.4607754734,"71,000",
03/04/2002,Golden Ocean Group Ltd,72.3769161407,72.7682596934,71.7763751127,72.091974752,"133,800",
03/05/2002,Golden Ocean Group Ltd,72.1821460775,72.7682596934,71.9607754734,72.7231740307,"43,900",
03/06/2002,Golden Ocean Group Ltd,72.3624887286,72.3624887286,71.5960324617,72.2723174031,"61,100",
03/07/2002,Golden Ocean Group Ltd,73.1244364292,74.34625789,72.1821460775,72.4977457169,"140,200",
03/08/2002,Golden Ocean Group Ltd,73.7096528404,75.65374211,72.8133453562,72.8584310189,"180,300",
03/11/2002,Golden Ocean Group Ltd,77.3669972949,77.7727682597,73.9404869252,73.9404869252,"225,200",
03/12/2002,Golden Ocean Group Ltd,77.5022542831,78.6744815149,76.9161406673,77.2317403066,"245,800",
03/13/2002,Golden Ocean Group Ltd,79.8507619477,80.9287646528,77.5473399459,77.5473399459,"171,000",
03/14/2002,Golden Ocean Group Ltd,80.1172227232,80.9229035167,78.8999098287,80.2524797115,"208,500",
03/15/2002,Golden Ocean Group Ltd,80.0270513977,80.9287646528,77.7727682597,79.5761947701,"167,100",
03/18/2002,Golden Ocean Group Ltd,82.0559062218,82.2768304779,78.7646528404,80.0721370604,"270,400",
03/19/2002,Golden Ocean Group Ltd,84.3101893598,86.1136158702,83.137962128,83.1830477908,"265,900",
03/20/2002,Golden Ocean Group Ltd,83.8638412985,85.1217312894,82.5067628494,84.3101893598,"128,200",
03/21/2002,Golden Ocean Group Ltd,83.8593327322,84.4003606853,81.3796212804,83.8593327322,"173,700",
03/22/2002,Golden Ocean Group Ltd,83.4084761046,84.1749323715,82.6492335437,83.6339044184,"114,800",
03/25/2002,Golden Ocean Group Ltd,81.1541929666,82.4616771867,79.5761947701,82.4616771867,"63,000",
03/26/2002,Golden Ocean Group Ltd,80.7484220018,81.6050495942,78.8999098287,81.1541929666,"82,700",
03/27/2002,Golden Ocean Group Ltd,81.6050495942,81.7853922453,80.1172227232,80.9287646528,"105,100",
03/28/2002,Golden Ocean Group Ltd,81.8755635708,82.7321911632,81.7853922453,81.7853922453,"38,300",
04/01/2002,Golden Ocean Group Ltd,84.9864743012,85.211902615,82.777276826,82.957619477,"133,200",
04/02/2002,Golden Ocean Group Ltd,83.4084761046,85.4373309288,81.650135257,84.7610459874,"95,600",
04/03/2002,Golden Ocean Group Ltd,81.650135257,83.8593327322,81.6050495942,83.8593327322,"62,100",
04/04/2002,Golden Ocean Group Ltd,80.703336339,81.3796212804,80.2524797115,81.1992786294,"107,700",
04/05/2002,Golden Ocean Group Ltd,80.703336339,81.3345356177,80.0270513977,80.7935076646,"113,000",
04/08/2002,Golden Ocean Group Ltd,81.3570784491,81.3796212804,80.1172227232,81.2443642922,"89,100",
04/09/2002,Golden Ocean Group Ltd,81.4247069432,82.9125338142,80.522993688,80.9062218215,"102,000",
04/10/2002,Golden Ocean Group Ltd,80.8836789901,82.8674481515,80.6582506763,82.8674481515,"78,800",
04/11/2002,Golden Ocean Group Ltd,81.0640216411,81.1992786294,79.3507664563,81.1091073039,"137,000",
04/12/2002,Golden Ocean Group Ltd,80.5680793508,80.703336339,80.0270513977,80.2073940487,"55,800",
04/15/2002,Golden Ocean Group Ltd,78.4445446348,81.1091073039,76.6456266907,80.8385933273,"92,900",
04/16/2002,Golden Ocean Group Ltd,78.4941388638,78.6293958521,76.8710550045,76.8710550045,"111,300",
04/17/2002,Golden Ocean Group Ltd,79.7565374211,80.4779080252,77.7727682597,77.8178539225,"38,500",
04/18/2002,Golden Ocean Group Ltd,78.8999098287,80.4355229937,78.5067628494,79.395852119,"36,100",
04/19/2002,Golden Ocean Group Ltd,78.6293958521,79.3507664563,78.4490532011,79.2605951307,"109,500",
04/22/2002,Golden Ocean Group Ltd,78.4490532011,81.7853922453,78.4490532011,78.8097385032,"158,600",
04/23/2002,Golden Ocean Group Ltd,77.7727682597,79.8016230839,77.7727682597,78.2236248873,"49,200",
04/24/2002,Golden Ocean Group Ltd,77.9531109107,78.4039675383,77.7727682597,78.1785392245,"84,600",
04/25/2002,Golden Ocean Group Ltd,74.0757439134,78.0432822362,74.0757439134,77.8629395852,"97,800",
04/26/2002,Golden Ocean Group Ltd,73.4896302976,75.8295761948,73.2957619477,75.0676284941,"87,800",
04/29/2002,Golden Ocean Group Ltd,71.0099188458,74.165915239,70.3336339044,73.3092876465,"105,500",
04/30/2002,Golden Ocean Group Ltd,74.2560865645,74.34625789,70.5590622182,70.784490532,"51,300",
05/01/2002,Golden Ocean Group Ltd,74.3913435528,76.600541028,72.4075743913,74.34625789,"66,800",
05/02/2002,Golden Ocean Group Ltd,74.3913435528,75.5184851217,72.3624887286,75.5184851217,"124,600",
05/03/2002,Golden Ocean Group Ltd,74.0306582507,75.7439134355,73.3092876465,74.526600541,"38,100",
05/06/2002,Golden Ocean Group Ltd,73.9404869252,74.3913435528,72.3624887286,74.2786293959,"45,800",
05/07/2002,Golden Ocean Group Ltd,74.0757439134,74.3913435528,73.4896302976,73.4896302976,"44,200",
05/08/2002,Golden Ocean Group Ltd,72.0018034265,74.4364292155,71.73128945,74.4364292155,"167,100",
05/09/2002,Golden Ocean Group Ltd,71.6411181244,73.03877367,71.6411181244,73.03877367,"106,000",
05/10/2002,Golden Ocean Group Ltd,71.8665464382,73.2642019838,71.6862037872,72.3624887286,"93,400",
05/13/2002,Golden Ocean Group Ltd,71.911632101,72.5428313796,71.911632101,72.5428313796,"61,100",
05/14/2002,Golden Ocean Group Ltd,72.3624887286,72.4526600541,71.911632101,72.1370604148,"116,600",
05/15/2002,Golden Ocean Group Ltd,72.2272317403,73.4896302976,71.73128945,72.2723174031,"265,600",
05/16/2002,Golden Ocean Group Ltd,72.9711451758,72.9711451758,72.1370604148,72.1821460775,"180,300",
05/17/2002,Golden Ocean Group Ltd,74.165915239,75.3832281335,72.9035166817,73.03877367,"202,300",
05/20/2002,Golden Ocean Group Ltd,75.1577998197,75.5635707845,74.0757439134,75.180342651,"90,700",
05/21/2002,Golden Ocean Group Ltd,75.0676284941,77.3219116321,74.526600541,75.2930568079,"176,200",
05/22/2002,Golden Ocean Group Ltd,74.8422001803,75.65374211,74.4815148783,75.2930568079,"27,000",
05/23/2002,Golden Ocean Group Ltd,74.7971145176,75.2930568079,72.3624887286,75.1127141569,"85,900",
05/24/2002,Golden Ocean Group Ltd,74.34625789,74.8422001803,73.5347159603,74.8422001803,"64,500",
05/28/2002,Golden Ocean Group Ltd,73.9404869252,74.8422001803,73.2642019838,74.0306582507,"64,900",
05/29/2002,Golden Ocean Group Ltd,73.03877367,73.5329170424,72.2723174031,73.5329170424,"83,000",
05/30/2002,Golden Ocean Group Ltd,72.3624887286,73.4445446348,71.0099188458,72.2723174031,"120,500",
05/31/2002,Golden Ocean Group Ltd,71.4156898106,73.0838593327,71.2353471596,72.7231740307,"88,200",
06/03/2002,Golden Ocean Group Ltd,71.6816952209,73.1289449955,71.0099188458,71.5509467989,"118,800",
06/04/2002,Golden Ocean Group Ltd,70.3336339044,71.6862037872,69.4319206492,70.7394048693,"121,000",
06/05/2002,Golden Ocean Group Ltd,69.9278629396,71.2353471596,69.477006312,70.2885482417,"85,700",
06/06/2002,Golden Ocean Group Ltd,67.1325518485,70.2660054103,64.9233543733,70.1082055906,"174,500",
06/07/2002,Golden Ocean Group Ltd,67.4030658251,68.0793507665,65.3742110009,66.3660955816,"208,100",
06/10/2002,Golden Ocean Group Ltd,66.7267808837,68.3949504058,66.7267808837,67.042380523,"140,000",
06/11/2002,Golden Ocean Group Ltd,67.6284941389,67.6284941389,66.095581605,66.9522091975,"64,700",
06/12/2002,Golden Ocean Group Ltd,67.6284941389,67.6284941389,66.9522091975,67.4030658251,"48,200",
06/13/2002,Golden Ocean Group Ltd,68.2146077547,69.2064923354,66.095581605,67.8539224527,"76,800",
06/14/2002,Golden Ocean Group Ltd,68.7105500451,71.0099188458,67.6735798016,68.0568079351,"55,300",
06/17/2002,Golden Ocean Group Ltd,68.0342651037,70.0631199279,66.9522091975,68.8007213706,"89,600",
06/18/2002,Golden Ocean Group Ltd,66.5027051398,68.0793507665,65.5094679892,66.4562669071,"152,500",
06/19/2002,Golden Ocean Group Ltd,66.3210099188,67.4481514878,65.734896303,65.734896303,"86,000",
06/20/2002,Golden Ocean Group Ltd,65.7799819657,67.1370604148,65.7799819657,65.7799819657,"72,400",
06/21/2002,Golden Ocean Group Ltd,66.4562669071,66.9071235347,65.6447249775,66.5915238954,"33,800",
06/24/2002,Golden Ocean Group Ltd,65.6898106402,67.5365193868,65.5094679892,66.3660955816,"128,900",
06/25/2002,Golden Ocean Group Ltd,65.734896303,67.042380523,65.3742110009,65.5094679892,"55,700",
06/26/2002,Golden Ocean Group Ltd,65.3742110009,66.3223624887,64.9233543733,64.9233543733,"62,900",
06/27/2002,Golden Ocean Group Ltd,64.7430117223,66.0504959423,64.4724977457,65.3742110009,"62,000",
06/28/2002,Golden Ocean Group Ltd,64.8737601443,65.1487826871,63.8412984671,64.8331830478,"187,100",
07/01/2002,Golden Ocean Group Ltd,64.4724977457,66.2759242561,63.8863841298,63.8863841298,"100,900",
07/02/2002,Golden Ocean Group Ltd,64.2921550947,65.3291253381,63.7962128043,64.4724977457,"102,600",
07/03/2002,Golden Ocean Group Ltd,65.6492335437,65.8701532913,62.7141568981,64.2470694319,"107,000",
07/05/2002,Golden Ocean Group Ltd,65.915238954,66.5013525699,64.4724977457,64.4724977457,"46,300",
07/08/2002,Golden Ocean Group Ltd,64.788097385,65.7799819657,63.6609558161,65.5996393147,"68,300",
07/09/2002,Golden Ocean Group Ltd,64.4724977457,65.5996393147,63.6158701533,63.6158701533,"77,900",
07/10/2002,Golden Ocean Group Ltd,65.2389540126,65.3742110009,64.2470694319,64.2470694319,"85,000",
07/11/2002,Golden Ocean Group Ltd,64.4724977457,65.7799819657,64.0667267809,64.0667267809,"63,400",
07/12/2002,Golden Ocean Group Ltd,64.2019837692,65.7799819657,63.7060414788,65.3742110009,"25,000",
07/15/2002,Golden Ocean Group Ltd,63.8863841298,64.2019837692,63.7962128043,63.9314697926,"75,300",
07/16/2002,Golden Ocean Group Ltd,63.9314697926,65.3291253381,63.8863841298,63.9314697926,"38,000",
07/17/2002,Golden Ocean Group Ltd,65.1938683499,65.3742110009,63.9314697926,64.2470694319,"29,400",
07/18/2002,Golden Ocean Group Ltd,64.9233543733,65.5996393147,63.8863841298,65.2840396754,"54,500",
07/19/2002,Golden Ocean Group Ltd,64.7885482417,65.1938683499,63.5707844905,64.3372407574,"64,400",
07/22/2002,Golden Ocean Group Ltd,62.3485121731,64.6979260595,59.3327321912,63.5256988278,"113,100",
07/23/2002,Golden Ocean Group Ltd,57.2587917042,60.5951307484,56.3119927863,60.3697024346,"178,600",
07/24/2002,Golden Ocean Group Ltd,54.1027953111,57.7096483318,51.8485121731,56.8530207394,"180,100",
07/25/2002,Golden Ocean Group Ltd,54.1027953111,65.5996393147,52.5247971145,65.5996393147,"108,600",
07/26/2002,Golden Ocean Group Ltd,53.6519386835,54.4634806132,52.1190261497,52.1641118124,"120,000",
07/29/2002,Golden Ocean Group Ltd,54.5536519387,55.9062218215,52.9756537421,53.5392245266,"112,200",
07/30/2002,Golden Ocean Group Ltd,53.2010820559,55.4102795311,53.2010820559,54.9594229035,"71,100",
07/31/2002,Golden Ocean Group Ltd,54.1027953111,54.1027953111,53.1109107304,53.6519386835,"59,900",
08/01/2002,Golden Ocean Group Ltd,57.484220018,59.4679891794,53.6519386835,54.1027953111,"45,400",
08/02/2002,Golden Ocean Group Ltd,55.3651938683,60.6402164112,49.7745716862,57.7096483318,"131,800",
08/05/2002,Golden Ocean Group Ltd,53.0658250676,57.4391343553,52.5247971145,55.6807935077,"30,700",
08/06/2002,Golden Ocean Group Ltd,55.2299368801,55.2299368801,52.3895401262,52.3895401262,"39,500",
08/07/2002,Golden Ocean Group Ltd,54.7835888188,56.1316501353,54.1027953111,55.2299368801,"53,800",
08/08/2002,Golden Ocean Group Ltd,55.6807935077,56.1316501353,54.5536519387,55.2299368801,"68,000",
08/09/2002,Golden Ocean Group Ltd,55.5455365194,55.9062218215,55.2299368801,55.9062218215,"52,500",
08/12/2002,Golden Ocean Group Ltd,55.2299368801,55.6357078449,54.7790802525,55.6357078449,"85,400",
08/13/2002,Golden Ocean Group Ltd,54.4558160505,55.4553651939,53.6564472498,55.0045085663,"56,400",
08/14/2002,Golden Ocean Group Ltd,54.1943192065,54.9594229035,53.742110009,53.8773669973,"54,200",
08/15/2002,Golden Ocean Group Ltd,55.0045085663,55.0045085663,53.9675383228,53.9675383228,"66,000",
08/16/2002,Golden Ocean Group Ltd,57.484220018,57.9801623084,54.9594229035,55.0045085663,"123,100",
08/19/2002,Golden Ocean Group Ltd,58.3814247069,58.3859332732,56.5825067628,56.5825067628,"40,600",
08/20/2002,Golden Ocean Group Ltd,58.2055906222,58.611361587,57.484220018,58.5662759243,"34,900",
08/21/2002,Golden Ocean Group Ltd,60.2795311091,60.9558160505,58.8818755636,59.5130748422,"126,800",
08/22/2002,Golden Ocean Group Ltd,60.0991884581,61.0910730388,58.611361587,59.9639314698,"34,700",
08/23/2002,Golden Ocean Group Ltd,60.2795311091,61.992786294,59.738503156,59.738503156,"38,900",
08/26/2002,Golden Ocean Group Ltd,61.6321009919,61.992786294,60.1893597836,61.0910730388,"64,800",
08/27/2002,Golden Ocean Group Ltd,62.2182146078,62.4436429216,61.992786294,62.2633002705,"19,200",
08/28/2002,Golden Ocean Group Ltd,62.2633002705,62.6690712353,61.7673579802,61.7673579802,"22,900",
08/29/2002,Golden Ocean Group Ltd,59.738503156,62.1280432822,59.5130748422,61.992786294,"48,300",
08/30/2002,Golden Ocean Group Ltd,60.2795311091,61.0009017133,59.738503156,59.738503156,"67,300",
09/03/2002,Golden Ocean Group Ltd,58.8367899008,60.8205590622,58.1605049594,60.5275022543,"60,500",
09/04/2002,Golden Ocean Group Ltd,58.611361587,58.9720468891,57.484220018,58.2055906222,"38,700",
09/05/2002,Golden Ocean Group Ltd,55.9513074842,57.9174932372,55.4102795311,57.2587917042,"51,200",
09/06/2002,Golden Ocean Group Ltd,56.3525698828,58.611361587,55.2299368801,55.2299368801,"74,300",
09/09/2002,Golden Ocean Group Ltd,56.3570784491,57.3489630298,55.5455365194,56.6275924256,"87,300",
09/10/2002,Golden Ocean Group Ltd,58.3408476105,58.5662759243,56.1316501353,56.8079350766,"43,500",
09/11/2002,Golden Ocean Group Ltd,57.123534716,60.3697024346,55.8160504959,60.3246167719,"77,200",
09/12/2002,Golden Ocean Group Ltd,55.2750225428,57.6194770063,55.2299368801,57.6194770063,"17,900",
09/13/2002,Golden Ocean Group Ltd,55.3651938683,56.3570784491,55.2299368801,55.5906221821,"31,600",
09/16/2002,Golden Ocean Group Ltd,55.1397655546,56.3570784491,54.1478809739,55.3651938683,"46,400",
09/17/2002,Golden Ocean Group Ltd,55.0640216411,55.9062218215,54.869251578,55.9062218215,"117,500",
09/18/2002,Golden Ocean Group Ltd,54.7294860234,55.0946798918,54.3282236249,55.0946798918,"29,900",
09/19/2002,Golden Ocean Group Ltd,54.3733092876,54.7339945897,54.2831379621,54.7339945897,"48,500",
09/20/2002,Golden Ocean Group Ltd,54.5513976555,54.7768259693,54.1929666366,54.1929666366,"17,800",
09/23/2002,Golden Ocean Group Ltd,53.9224526601,54.4643823264,53.8773669973,54.1027953111,"51,000",
09/24/2002,Golden Ocean Group Ltd,54.0126239856,55.3651938683,53.742110009,53.742110009,"55,900",
09/25/2002,Golden Ocean Group Ltd,54.0063119928,54.1027953111,52.0739404869,54.0577096483,"115,800",
09/26/2002,Golden Ocean Group Ltd,53.9224526601,54.5536519387,53.5166816952,53.5166816952,"53,800",
09/27/2002,Golden Ocean Group Ltd,53.8773669973,54.3733092876,53.5166816952,53.8773669973,"100,700",
09/30/2002,Golden Ocean Group Ltd,53.4265103697,53.9630297565,52.9756537421,52.9756537421,"120,500",
10/01/2002,Golden Ocean Group Ltd,54.0577096483,55.0045085663,53.2010820559,54.1027953111,"91,900",
10/02/2002,Golden Ocean Group Ltd,53.9675383228,54.1027953111,52.0739404869,54.1027953111,"25,500",
10/03/2002,Golden Ocean Group Ltd,54.0577096483,54.1027953111,53.4265103697,54.0577096483,"7,600",
10/04/2002,Golden Ocean Group Ltd,53.6988277728,54.1027953111,53.6068530207,54.1027953111,"7,600",
10/07/2002,Golden Ocean Group Ltd,52.3895401262,53.6519386835,51.8935978359,53.5166816952,"53,500",
10/08/2002,Golden Ocean Group Ltd,51.8935978359,52.7051397656,51.8935978359,52.2993688007,"34,400",
10/09/2002,Golden Ocean Group Ltd,51.9386834986,52.5698827773,51.6230838593,52.1641118124,"98,600",
10/10/2002,Golden Ocean Group Ltd,51.8935978359,52.5698827773,51.6230838593,51.6681695221,"90,600",
10/11/2002,Golden Ocean Group Ltd,53.0658250676,53.0658250676,51.9386834986,52.2993688007,"40,700",
