Date,Name,Close,High,Low,Open,Volume
10/01/2007,GameStop Corp Class A,14.0375,14.275,13.73,14.15,"2,527,008",
10/02/2007,GameStop Corp Class A,14.4,14.46,14.0025,14.25,"2,027,600",
10/03/2007,GameStop Corp Class A,14.1525,14.28,14.04,14.1125,"2,459,100",
10/04/2007,GameStop Corp Class A,13.6575,14.25,13.515,14.22,"2,185,800",
10/05/2007,GameStop Corp Class A,14.18,14.1925,13.7,13.82,"2,332,400",
10/08/2007,GameStop Corp Class A,14.1625,14.475,14.075,14.205,"1,172,200",
10/09/2007,GameStop Corp Class A,14.6775,14.7225,14.27,14.3725,"2,855,660",
10/10/2007,GameStop Corp Class A,14.7425,14.8625,14.5,14.6875,"2,179,758",
10/11/2007,GameStop Corp Class A,14.2625,14.85,14,14.7825,"1,557,400",
10/12/2007,GameStop Corp Class A,14.35,14.3725,14.0075,14.2325,"2,008,400",
10/15/2007,GameStop Corp Class A,14.505,14.8725,14.32,14.39,"2,779,595",
10/16/2007,GameStop Corp Class A,14.53,14.8,14.3725,14.3725,"1,908,400",
10/17/2007,GameStop Corp Class A,14.6275,15.0375,14.43,14.845,"3,129,500",
10/18/2007,GameStop Corp Class A,14.5975,14.7825,14.455,14.725,"1,304,650",
10/19/2007,GameStop Corp Class A,14.185,14.825,14.175,14.825,"1,249,160",
10/22/2007,GameStop Corp Class A,14.19,14.5,13.3125,14.0525,"2,594,600",
10/23/2007,GameStop Corp Class A,15.0125,15.0325,14.1625,14.4125,"2,453,800",
10/24/2007,GameStop Corp Class A,14.5325,15.2,14.24025,15.1625,"1,851,100",
10/25/2007,GameStop Corp Class A,14.1525,14.67,13.9625,14.6025,"2,120,900",
10/26/2007,GameStop Corp Class A,14.36,14.7375,14.25,14.5725,"3,295,100",
10/29/2007,GameStop Corp Class A,14.5675,14.865,14.49,14.645,"2,482,900",
10/30/2007,GameStop Corp Class A,14.375,14.75,14.37,14.715,"1,176,146",
10/31/2007,GameStop Corp Class A,14.805,14.8125,14.4325,14.4525,"2,456,800",
11/01/2007,GameStop Corp Class A,14.4625,15.125,14.4625,14.7475,"2,255,300",
11/02/2007,GameStop Corp Class A,14.1325,14.8625,13.84,14.67,"2,189,700",
11/05/2007,GameStop Corp Class A,14.245,14.32,13.85,14.125,"1,627,447",
11/06/2007,GameStop Corp Class A,14.6725,14.7375,14.2825,14.3175,"1,947,783",
11/07/2007,GameStop Corp Class A,14.105,14.815,14.0975,14.425,"1,901,035",
11/08/2007,GameStop Corp Class A,13.95,14.305,13.125,14.305,"3,133,849",
11/09/2007,GameStop Corp Class A,13.195,13.585,12.955,13.2825,"3,360,218",
11/12/2007,GameStop Corp Class A,13,13.1875,12.5725,12.65,"2,946,481",
11/13/2007,GameStop Corp Class A,13.6075,13.7575,13.095,13.095,"2,155,822",
11/14/2007,GameStop Corp Class A,13.4675,14.2325,13.41502475,13.85,"2,336,779",
11/15/2007,GameStop Corp Class A,13.9825,14.14,13.4675,13.66,"3,026,769",
11/16/2007,GameStop Corp Class A,13.75,13.9175,13.125,13.9175,"3,851,662",
11/19/2007,GameStop Corp Class A,13.2475,13.9125,12.825,13.9125,"5,313,227",
11/20/2007,GameStop Corp Class A,12.7525,13.2775,11.865,12.3325,"11,575,133",
11/21/2007,GameStop Corp Class A,12.33,12.5725,12.1875,12.5725,"3,529,310",
11/23/2007,GameStop Corp Class A,12.5375,12.6675,12.34,12.61,"1,004,083",
11/26/2007,GameStop Corp Class A,12.87,13.235,12.6375,12.75,"3,823,726",
11/27/2007,GameStop Corp Class A,13.285,13.46,13.0375,13.0825,"3,019,620",
11/28/2007,GameStop Corp Class A,13.9425,14.0125,12.8025,13.5825,"3,339,777",
11/29/2007,GameStop Corp Class A,13.965,14.1475,13.6,14.1475,"2,353,349",
11/30/2007,GameStop Corp Class A,14.3625,14.405,14.0875,14.26,"4,486,873",
12/03/2007,GameStop Corp Class A,14.4,14.72,14.25,14.5,"2,558,036",
12/04/2007,GameStop Corp Class A,14.3025,14.42,14.0275,14.2475,"2,077,837",
12/05/2007,GameStop Corp Class A,14.475,14.625,14.295,14.5075,"1,694,185",
12/06/2007,GameStop Corp Class A,14.9125,15.0275,14.265,14.7275,"7,118,175",
12/07/2007,GameStop Corp Class A,15.195,15.9425,15.10502525,15.1475,"3,738,288",
12/10/2007,GameStop Corp Class A,15,15.51,14.9625,15.225,"2,319,512",
12/11/2007,GameStop Corp Class A,14.53,15.105,14.3925,15.0675,"2,699,767",
12/12/2007,GameStop Corp Class A,14.655,15.01997475,14.455,14.8725,"2,657,071",
12/13/2007,GameStop Corp Class A,14.3875,14.75,14.28,14.56,"17,828,600",
12/14/2007,GameStop Corp Class A,14.5525,14.8625,14.225,14.375,"3,551,090",
12/17/2007,GameStop Corp Class A,14.5375,14.75,14.45,14.5,"3,500,658",
12/18/2007,GameStop Corp Class A,15.24,15.2925,14.5375,14.6725,"4,004,800",
12/19/2007,GameStop Corp Class A,15.2425,15.4825,15.055025,15.37,"2,634,392",
12/20/2007,GameStop Corp Class A,15.525,15.5475,15.175,15.325,"2,268,736",
12/21/2007,GameStop Corp Class A,15.3625,15.69,15.3075,15.6325,"4,136,869",
12/24/2007,GameStop Corp Class A,15.825,15.875,15.475,15.6775,"1,346,404",
12/26/2007,GameStop Corp Class A,15.72,15.92,15.4575,15.92,"1,715,003",
12/27/2007,GameStop Corp Class A,15.55,15.75,15.365,15.6325,"2,095,468",
12/28/2007,GameStop Corp Class A,15.575,15.7475,15.48,15.5575,"1,751,074",
12/31/2007,GameStop Corp Class A,15.5275,15.635,15.4425,15.48,"2,094,520",
01/02/2008,GameStop Corp Class A,15.075,15.5725,14.81,15.5375,"2,349,677",
01/03/2008,GameStop Corp Class A,15.0275,15.3525,14.9375,15.075,"2,460,703",
01/04/2008,GameStop Corp Class A,14.26,14.7375,14.1824245,14.6975,"4,018,230",
01/07/2008,GameStop Corp Class A,14.13,14.475,13.9625,14.1375,"3,302,137",
01/08/2008,GameStop Corp Class A,14.025,14.77322475,13.965,14.2625,"3,221,534",
01/09/2008,GameStop Corp Class A,13.7775,14.15,13.2475,13.99,"6,530,574",
01/10/2008,GameStop Corp Class A,13.0675,13.9975,12.5625,13.5325,"10,015,821",
01/11/2008,GameStop Corp Class A,13.03,13.375,12.9,13,"4,961,662",
01/14/2008,GameStop Corp Class A,13.4275,13.495,13.07,13.085,"3,320,867",
01/15/2008,GameStop Corp Class A,12.7025,13.3625,12.575,13.3625,"3,944,639",
01/16/2008,GameStop Corp Class A,12.8275,12.9625,12.37,12.37,"4,970,961",
01/17/2008,GameStop Corp Class A,12.43,13.4125,12.3425,12.8625,"4,513,598",
01/18/2008,GameStop Corp Class A,12.33,12.995,12.2625,12.5175,"3,875,281",
01/22/2008,GameStop Corp Class A,12.6175,12.7675,11.19,11.6475,"6,163,225",
01/23/2008,GameStop Corp Class A,13.0125,13.03,11.9375,12.2725,"5,774,751",
01/24/2008,GameStop Corp Class A,13.105,13.245,12.7525,13.1125,"3,694,441",
01/25/2008,GameStop Corp Class A,12.4,13.38,12.34,13.2575,"3,677,949",
01/28/2008,GameStop Corp Class A,12.6375,12.6575,12.0025,12.3925,"2,566,970",
01/29/2008,GameStop Corp Class A,12.4175,12.695,12.2725,12.695,"2,487,634",
01/30/2008,GameStop Corp Class A,12.27,12.5175,12.075,12.38,"2,369,866",
01/31/2008,GameStop Corp Class A,12.89,13.085,12.0525,12.1,"3,124,299",
02/01/2008,GameStop Corp Class A,13.13,13.24,12.825,12.9625,"2,151,570",
02/04/2008,GameStop Corp Class A,13,13.7475,12.9875,13.545,"2,489,990",
02/05/2008,GameStop Corp Class A,12.34,12.985,12.34,12.75,"2,114,746",
02/06/2008,GameStop Corp Class A,12.32,12.715,12.26,12.4475,"2,542,699",
02/07/2008,GameStop Corp Class A,12.2925,12.435,11.8025,12.195,"2,995,320",
02/08/2008,GameStop Corp Class A,12.56,12.71,12.1075,12.25,"1,875,844",
02/11/2008,GameStop Corp Class A,12.56,12.6375,12.1875,12.34,"2,625,065",
02/12/2008,GameStop Corp Class A,12.275,12.635,12.1725,12.61,"3,464,021",
02/13/2008,GameStop Corp Class A,11.83,12.381775,11.5625,12.345,"4,589,869",
02/14/2008,GameStop Corp Class A,11.44,11.865,11.22,11.83,"5,269,204",
02/15/2008,GameStop Corp Class A,11.9075,11.93,11.065,11.3075,"7,101,104",
02/19/2008,GameStop Corp Class A,11.715,12.0325,11.59,12,"3,427,334",
02/20/2008,GameStop Corp Class A,11.435,11.645,11.16,11.645,"3,763,371",
02/21/2008,GameStop Corp Class A,11.4975,11.745,11.385,11.4975,"2,354,745",
02/22/2008,GameStop Corp Class A,11.5675,11.635,11.26,11.575,"2,449,287",
02/25/2008,GameStop Corp Class A,11.515,11.59,11.25,11.5875,"2,503,299",
02/26/2008,GameStop Corp Class A,11.7775,11.85,11.34,11.41,"2,372,731",
02/27/2008,GameStop Corp Class A,11.8525,11.9625,11.6275,11.73,"1,690,278",
02/28/2008,GameStop Corp Class A,11.265,11.75,11.245,11.745,"2,921,297",
02/29/2008,GameStop Corp Class A,10.59,11.2225,10.5675,11.2225,"4,150,325",
03/03/2008,GameStop Corp Class A,10.685,10.7075,10.195,10.575,"3,127,135",
03/04/2008,GameStop Corp Class A,10.9,10.9125,10.5,10.565,"2,995,267",
03/05/2008,GameStop Corp Class A,11.3075,11.33,10.8575,10.975,"3,701,596",
03/06/2008,GameStop Corp Class A,10.84,11.375,10.8175,11.275,"2,411,970",
03/07/2008,GameStop Corp Class A,10.67,11.02,10.4775,10.7275,"1,961,396",
03/10/2008,GameStop Corp Class A,10.8325,10.965,10.605,10.605,"3,143,256",
03/11/2008,GameStop Corp Class A,11.7175,11.7225,11.1825,11.335,"3,425,736",
03/12/2008,GameStop Corp Class A,11.5625,11.9875,11.535,11.7125,"2,202,831",
03/13/2008,GameStop Corp Class A,11.7925,11.8637505,11.125,11.4175,"2,429,071",
03/14/2008,GameStop Corp Class A,12.2625,12.3125,11.59,12.075,"5,022,260",
03/17/2008,GameStop Corp Class A,11.75,12.1575,11.2525,11.5275,"4,028,377",
03/18/2008,GameStop Corp Class A,12.1375,12.375,11.1725,12.25,"8,828,441",
03/19/2008,GameStop Corp Class A,11.745,12.4975,11.735,12.2075,"3,908,552",
03/20/2008,GameStop Corp Class A,12.545,12.5475,11.745,11.7475,"4,290,155",
03/24/2008,GameStop Corp Class A,13.4975,13.6875,12.6225,12.6225,"5,425,725",
03/25/2008,GameStop Corp Class A,13.4625,13.5625,13.1875,13.5075,"3,318,119",
03/26/2008,GameStop Corp Class A,13.245,13.46,13.0575,13.41,"2,309,436",
03/27/2008,GameStop Corp Class A,13.5,13.62,13.3,13.3,"2,509,175",
03/28/2008,GameStop Corp Class A,12.9725,13.4525,12.86,13.4525,"2,833,740",
03/31/2008,GameStop Corp Class A,12.9275,13.1225,12.7255,12.8725,"3,462,592",
04/01/2008,GameStop Corp Class A,13.9175,13.9625,13.1825,13.1825,"4,477,417",
04/02/2008,GameStop Corp Class A,13.9175,14.2075,13.6775,13.9575,"3,282,990",
04/03/2008,GameStop Corp Class A,14.1,14.2,13.66,13.86,"2,132,228",
04/04/2008,GameStop Corp Class A,14.105,14.23,13.85,14,"1,513,001",
04/07/2008,GameStop Corp Class A,14.015,14.27,13.8875,14.27,"1,644,207",
04/08/2008,GameStop Corp Class A,13.8375,13.9625,13.585,13.815,"1,996,685",
04/09/2008,GameStop Corp Class A,13.4225,13.91,13.235,13.75,"3,399,468",
04/10/2008,GameStop Corp Class A,13.7975,13.89,13.3975,13.3975,"3,014,050",
04/11/2008,GameStop Corp Class A,13.635,13.86,13.535,13.58,"1,555,776",
04/14/2008,GameStop Corp Class A,13.7225,13.9375,13.415,13.58,"1,740,962",
04/15/2008,GameStop Corp Class A,13.9625,13.9825,13.6875,13.8725,"2,165,227",
04/16/2008,GameStop Corp Class A,14.165,14.2375,13.965,14.06,"2,257,973",
04/17/2008,GameStop Corp Class A,14.26,14.5825,14.105,14.2225,"2,159,324",
04/18/2008,GameStop Corp Class A,14.16,14.7825,14.0125,14.53,"4,632,562",
04/21/2008,GameStop Corp Class A,13.8925,13.95,13.4625,13.575,"3,079,010",
04/22/2008,GameStop Corp Class A,13.7125,13.8575,13.5625,13.8125,"1,935,088",
04/23/2008,GameStop Corp Class A,13.8025,13.92,13.505,13.505,"2,252,034",
04/24/2008,GameStop Corp Class A,13.9925,14.19,13.775,13.7925,"1,833,393",
04/25/2008,GameStop Corp Class A,14.045,14.1125,13.875,14.09,"2,191,665",
04/28/2008,GameStop Corp Class A,13.78,14.05,13.715,14.05,"2,517,294",
04/29/2008,GameStop Corp Class A,13.6575,14.07477475,13.6075,13.85,"2,056,638",
04/30/2008,GameStop Corp Class A,13.76,14,13.5425,13.7275,"2,504,384",
05/01/2008,GameStop Corp Class A,14.0975,14.3,13.6875,13.8125,"2,633,563",
05/02/2008,GameStop Corp Class A,13.4975,14.195,13.335,14.1525,"3,265,176",
05/05/2008,GameStop Corp Class A,13.1875,13.5575,13.14,13.545,"2,566,948",
05/06/2008,GameStop Corp Class A,13.475,13.59,13.025,13.0875,"2,438,636",
05/07/2008,GameStop Corp Class A,13.045,13.425,13,13.425,"2,949,735",
05/08/2008,GameStop Corp Class A,12.765,13.2425,12.705,13.12,"2,843,736",
05/09/2008,GameStop Corp Class A,12.8075,12.9575,12.515,12.685,"2,241,591",
05/12/2008,GameStop Corp Class A,13.525,13.6075,12.8075,12.93,"3,654,661",
05/13/2008,GameStop Corp Class A,13.65,13.735,13.455,13.605,"2,036,290",
05/14/2008,GameStop Corp Class A,13.7425,13.9675,13.65,13.79,"1,894,615",
05/15/2008,GameStop Corp Class A,13.8625,14,13.615,13.7775,"2,959,487",
05/16/2008,GameStop Corp Class A,13.4675,13.875,13.07,13.7825,"2,684,713",
05/19/2008,GameStop Corp Class A,13.05,13.4975,12.955,13.41,"2,094,762",
05/20/2008,GameStop Corp Class A,12.895,12.95,12.6325,12.9125,"2,897,810",
05/21/2008,GameStop Corp Class A,12.71,13.2225,12.71,12.955,"3,467,650",
05/22/2008,GameStop Corp Class A,12.2125,12.34,11.0275,11.685,"17,299,816",
05/23/2008,GameStop Corp Class A,12.3425,12.5,11.9425,12.2775,"5,402,422",
05/27/2008,GameStop Corp Class A,12.375,12.4275,12.0675,12.295,"3,908,948",
05/28/2008,GameStop Corp Class A,12.5725,12.6075,12.31,12.47,"3,042,969",
05/29/2008,GameStop Corp Class A,12.2975,12.6675,12.2475,12.515,"4,161,174",
05/30/2008,GameStop Corp Class A,12.4,12.4425,12.07,12.3075,"2,926,522",
06/02/2008,GameStop Corp Class A,12.29,12.465,12.01,12.355,"3,045,726",
06/03/2008,GameStop Corp Class A,12.1075,12.3725,11.985,12.31,"3,515,571",
06/04/2008,GameStop Corp Class A,11.845,12.1025,11.63,12.09,"3,757,441",
06/05/2008,GameStop Corp Class A,11.89,12.035,11.735,11.9525,"4,006,236",
06/06/2008,GameStop Corp Class A,11.25,11.8325,11.25,11.6825,"4,670,461",
06/09/2008,GameStop Corp Class A,11.4575,11.6175,11.23,11.375,"3,671,491",
06/10/2008,GameStop Corp Class A,11.1575,11.48,11.085,11.415,"4,012,343",
06/11/2008,GameStop Corp Class A,10.6275,11.17,10.6275,11.15,"4,927,875",
06/12/2008,GameStop Corp Class A,10.73,11.205,10.6375,10.7725,"4,636,870",
06/13/2008,GameStop Corp Class A,11.1275,11.1925,10.88,10.8825,"4,647,031",
06/16/2008,GameStop Corp Class A,11.985,12.1325,11.365,11.3975,"6,722,255",
06/17/2008,GameStop Corp Class A,11.715,12.0675,11.535,12.0425,"3,744,943",
06/18/2008,GameStop Corp Class A,11.6625,11.88,11.45,11.6075,"3,522,237",
06/19/2008,GameStop Corp Class A,11.985,12,11.5525,11.6325,"3,941,388",
06/20/2008,GameStop Corp Class A,11.355,11.8725,11.355,11.8725,"4,480,559",
06/23/2008,GameStop Corp Class A,11.435,11.4825,11.1575,11.36,"3,606,947",
06/24/2008,GameStop Corp Class A,11.35,11.6525,11.2375,11.37375,"2,733,091",
06/25/2008,GameStop Corp Class A,11.505,11.7425,11.3625,11.4825,"2,648,546",
06/26/2008,GameStop Corp Class A,10.8825,11.3525,10.86,11.3525,"2,703,849",
06/27/2008,GameStop Corp Class A,10.7075,10.9925,10.6775,10.8825,"3,785,305",
06/30/2008,GameStop Corp Class A,10.1,10.79,10.0675,10.6275,"5,039,058",
07/01/2008,GameStop Corp Class A,10.1875,10.215,9.8125,10.0125,"5,192,682",
07/02/2008,GameStop Corp Class A,10.1025,10.6025,10.0775,10.25,"3,951,162",
07/03/2008,GameStop Corp Class A,9.695,10.2475,9.58,10.11,"2,201,118",
07/07/2008,GameStop Corp Class A,9.84,9.9675,9.6875,9.755,"3,668,550",
07/08/2008,GameStop Corp Class A,10.1775,10.205,9.5275,9.7525,"3,780,489",
07/09/2008,GameStop Corp Class A,9.845,10.365,9.8225,10.225,"3,409,640",
07/10/2008,GameStop Corp Class A,9.73,10.065,9.6275,9.8275,"2,624,750",
07/11/2008,GameStop Corp Class A,9.82,10.1275,9.405,9.6225,"4,078,855",
07/14/2008,GameStop Corp Class A,10.0675,10.25,9.94,10.0125,"3,496,254",
07/15/2008,GameStop Corp Class A,10.3025,10.66,9.6575,10.025,"4,878,148",
07/16/2008,GameStop Corp Class A,10.6875,10.72,10.13,10.3375,"2,657,047",
07/17/2008,GameStop Corp Class A,10.8325,11.19,10.4725,10.6875,"2,700,666",
07/18/2008,GameStop Corp Class A,11.3125,11.3625,10.7875,11.2125,"4,407,284",
07/21/2008,GameStop Corp Class A,10.7625,11.4475,10.7075,11.32,"2,515,491",
07/22/2008,GameStop Corp Class A,10.86,10.985,10.42,10.665,"3,025,682",
07/23/2008,GameStop Corp Class A,11.0575,11.385,10.7075,10.85,"4,159,496",
07/24/2008,GameStop Corp Class A,10.64,11.115,10.595,10.935,"2,018,370",
07/25/2008,GameStop Corp Class A,10.385,10.83,10.335,10.725,"2,856,349",
07/28/2008,GameStop Corp Class A,10.145,10.3875,9.8725,10.365,"3,791,548",
07/29/2008,GameStop Corp Class A,10.375,10.5,9.96,10.145,"2,595,153",
07/30/2008,GameStop Corp Class A,10.255,10.575,9.9075,10.43,"3,318,872",
07/31/2008,GameStop Corp Class A,10.1275,10.4925,10.095,10.1275,"1,792,158",
08/01/2008,GameStop Corp Class A,9.9575,10.2225,9.7675,10.2225,"1,787,363",
08/04/2008,GameStop Corp Class A,9.8575,10.0025,9.705,9.9375,"1,859,293",
08/05/2008,GameStop Corp Class A,10.725,10.765,9.945,9.945,"2,358,659",
08/06/2008,GameStop Corp Class A,10.695,10.875,10.42,10.65,"2,201,392",
08/07/2008,GameStop Corp Class A,10.355,10.6025,10.32,10.6025,"2,136,572",
08/08/2008,GameStop Corp Class A,11.055,11.10875025,10.2975,10.305,"2,754,961",
08/11/2008,GameStop Corp Class A,11.4425,11.9225,10.8675,10.93,"5,230,624",
08/12/2008,GameStop Corp Class A,11.2875,11.3975,11.1775,11.3975,"3,047,039",
08/13/2008,GameStop Corp Class A,11.0525,11.25,10.85,11.2475,"2,605,158",
08/14/2008,GameStop Corp Class A,11.1075,11.25,10.835,11.08,"2,359,921",
08/15/2008,GameStop Corp Class A,10.8025,11.2825,10.7575,11.1875,"3,260,977",
08/18/2008,GameStop Corp Class A,11.045,11.09,10.6175,10.87,"3,694,395",
08/19/2008,GameStop Corp Class A,11.01,11.255,10.815,10.9875,"3,154,599",
08/20/2008,GameStop Corp Class A,10.88,11.1225,10.69,11.1225,"2,777,011",
08/21/2008,GameStop Corp Class A,10.87,10.965,9.975,10.3925,"11,451,125",
08/22/2008,GameStop Corp Class A,11.04,11.1875,10.825,10.9975,"2,681,422",
08/25/2008,GameStop Corp Class A,10.815,11.0375,10.7,10.9175,"2,159,372",
08/26/2008,GameStop Corp Class A,10.7775,10.8075,10.525,10.7775,"3,206,324",
08/27/2008,GameStop Corp Class A,10.775,10.9125,10.7075,10.775,"1,775,105",
08/28/2008,GameStop Corp Class A,11.0225,11.0725,10.815,10.815,"1,710,623",
08/29/2008,GameStop Corp Class A,10.9675,11.1875,10.91,11,"1,683,726",
09/02/2008,GameStop Corp Class A,11.345,11.5575,11.085,11.085,"3,786,407",
09/03/2008,GameStop Corp Class A,10.975,11.375,10.91,11.365,"2,268,998",
09/04/2008,GameStop Corp Class A,10.9825,11.14,10.8075,10.875,"2,985,006",
09/05/2008,GameStop Corp Class A,10.9075,11.025,10.595,10.8775,"2,661,562",
09/08/2008,GameStop Corp Class A,11.07,11.59,10.8,11.0675,"3,647,978",
09/09/2008,GameStop Corp Class A,10.8875,11.2975,10.765,11.135,"2,833,499",
09/10/2008,GameStop Corp Class A,10.69,11.0625,10.595,10.8875,"2,449,111",
09/11/2008,GameStop Corp Class A,10.675,10.725,10.3825,10.5125,"2,379,716",
09/12/2008,GameStop Corp Class A,10.3025,10.52,10.1025,10.52,"3,307,958",
09/15/2008,GameStop Corp Class A,9.725,10.415,9.5625,9.8275,"4,227,274",
09/16/2008,GameStop Corp Class A,10.02,10.1575,9.41,9.505,"3,547,572",
09/17/2008,GameStop Corp Class A,9.4,9.995,9.3625,9.8825,"4,964,107",
09/18/2008,GameStop Corp Class A,9.6225,9.745,8.755,9.5525,"6,436,361",
09/19/2008,GameStop Corp Class A,9.425,10.4025,9.25,10.1525,"5,845,435",
09/22/2008,GameStop Corp Class A,9.07,9.4825,9.02,9.4825,"3,003,169",
09/23/2008,GameStop Corp Class A,8.735,9.2175,8.63,9.1225,"3,489,381",
09/24/2008,GameStop Corp Class A,8.65,8.7575,8.3225,8.7575,"4,609,016",
09/25/2008,GameStop Corp Class A,9.01,9.25,8.6937505,8.7575,"3,211,128",
09/26/2008,GameStop Corp Class A,9.04,9.0625,8.725,8.8125,"1,875,986",
09/29/2008,GameStop Corp Class A,8.55,9.16,8.2,9.095,"4,341,983",
09/30/2008,GameStop Corp Class A,8.5525,8.75,8.42,8.735,"2,708,030",
10/01/2008,GameStop Corp Class A,9.01,9.06,8.4675,8.4675,"3,617,053",
10/02/2008,GameStop Corp Class A,8.9525,9.0625,8.7475,9,"3,666,327",
10/03/2008,GameStop Corp Class A,8.82,9.605,8.745,9.1125,"4,095,305",
10/06/2008,GameStop Corp Class A,8.5275,8.6225,7.8125,8.475,"4,195,371",
10/07/2008,GameStop Corp Class A,7.6875,8.725,7.6775,8.5025,"3,789,930",
10/08/2008,GameStop Corp Class A,7.5525,7.8175,7.32,7.3925,"6,024,118",
10/09/2008,GameStop Corp Class A,7.2725,7.985,7.205,7.6425,"3,094,425",
10/10/2008,GameStop Corp Class A,7.275,7.5425,6.5975,6.745,"4,266,898",
10/13/2008,GameStop Corp Class A,8.38,8.395,7.5925,7.9025,"2,973,160",
10/14/2008,GameStop Corp Class A,7.59,9.21,7.37,8.7475,"4,348,145",
10/15/2008,GameStop Corp Class A,6.9325,7.5425,6.925,7.54,"2,614,290",
10/16/2008,GameStop Corp Class A,7.7025,7.8125,6.805,7.0825,"4,876,172",
10/17/2008,GameStop Corp Class A,7.96,8.26,7.4725,7.52,"3,751,807",
10/20/2008,GameStop Corp Class A,8.2975,8.4875,7.86,8.055,"2,295,734",
10/21/2008,GameStop Corp Class A,7.615,8.38,7.555,8.3,"2,883,740",
10/22/2008,GameStop Corp Class A,7.0575,7.6025,6.715,7.5925,"2,785,817",
10/23/2008,GameStop Corp Class A,6.7675,7.1725,6.3025,6.9975,"3,425,442",
10/24/2008,GameStop Corp Class A,6.4325,6.61,6.0225,6.07,"2,526,843",
10/27/2008,GameStop Corp Class A,6.3025,6.67,6.25,6.3225,"1,837,796",
10/28/2008,GameStop Corp Class A,7.2275,7.2275,6.1275,6.4925,"2,602,125",
10/29/2008,GameStop Corp Class A,7.3575,7.825,6.925,7.12,"3,074,169",
10/30/2008,GameStop Corp Class A,7.3575,7.8675,7.3225,7.615,"2,234,578",
10/31/2008,GameStop Corp Class A,6.8475,7.225,6.62875,6.96,"4,549,899",
11/03/2008,GameStop Corp Class A,6.7425,6.945,6.6325,6.945,"3,228,270",
11/04/2008,GameStop Corp Class A,6.9375,7,6.7925,6.8775,"2,673,635",
11/05/2008,GameStop Corp Class A,6.32,6.8375,6.295,6.8375,"2,306,977",
11/06/2008,GameStop Corp Class A,5.9525,6.37,5.8825,6.2625,"3,117,780",
11/07/2008,GameStop Corp Class A,6.275,6.3225,5.99,6.015,"2,931,179",
11/10/2008,GameStop Corp Class A,6.12,6.615,6.015,6.4325,"1,672,520",
11/11/2008,GameStop Corp Class A,5.8525,6.085,5.775,6.0325,"1,815,312",
11/12/2008,GameStop Corp Class A,5.51,5.58,5.29,5.4825,"3,006,093",
11/13/2008,GameStop Corp Class A,6.2075,6.225,5.3,5.4525,"2,974,716",
11/14/2008,GameStop Corp Class A,5.82,6.5325,5.82,6.085,"4,435,444",
11/17/2008,GameStop Corp Class A,5.6875,6.0625,5.675,5.815,"2,700,445",
11/18/2008,GameStop Corp Class A,5.5525,5.8225,5.3675,5.6775,"2,748,967",
11/19/2008,GameStop Corp Class A,5.14,5.6175,5.0775,5.525,"3,526,869",
11/20/2008,GameStop Corp Class A,4.375,4.9975,4.2275,4.78,"8,516,708",
11/21/2008,GameStop Corp Class A,4.495,4.6675,4.2425,4.6675,"5,970,587",
11/24/2008,GameStop Corp Class A,5.0525,5.14,4.4375,4.5825,"4,358,852",
11/25/2008,GameStop Corp Class A,5.1675,5.4125,4.955,5.1525,"3,414,399",
11/26/2008,GameStop Corp Class A,5.5,5.54,4.9525,5.065,"3,784,810",
11/28/2008,GameStop Corp Class A,5.4625,5.625,5.3275,5.5,"873,090",
12/01/2008,GameStop Corp Class A,4.8375,5.4125,4.775,5.4125,"4,010,234",
12/02/2008,GameStop Corp Class A,4.7525,4.9875,4.6375,4.9025,"3,342,555",
12/03/2008,GameStop Corp Class A,4.7125,4.9375,4.525,4.625,"4,271,903",
12/04/2008,GameStop Corp Class A,5.045,5.3025,4.5025,4.615,"3,559,664",
12/05/2008,GameStop Corp Class A,5.3175,5.41,4.7575,5.04,"4,049,089",
12/08/2008,GameStop Corp Class A,6.25,6.275,5.4425,5.595,"4,879,036",
12/09/2008,GameStop Corp Class A,5.8075,6.25,5.7125,6.1,"5,210,366",
12/10/2008,GameStop Corp Class A,6.0225,6.075,5.4925,5.69,"4,422,762",
12/11/2008,GameStop Corp Class A,5.71,6.185,5.635,5.97,"3,203,650",
12/12/2008,GameStop Corp Class A,6.0325,6.12,5.53,5.53,"2,938,128",
12/15/2008,GameStop Corp Class A,5.78,6.1675,5.635,6.0475,"2,288,021",
12/16/2008,GameStop Corp Class A,6.4225,6.475,5.865,5.875,"3,338,074",
12/17/2008,GameStop Corp Class A,6.4175,6.6275,6.145,6.2625,"3,388,706",
12/18/2008,GameStop Corp Class A,6.0975,6.5125,5.96,6.4425,"3,238,356",
12/19/2008,GameStop Corp Class A,6.15,6.295,6.025,6.1825,"2,475,825",
12/22/2008,GameStop Corp Class A,5.785,6.2125,5.605,6.2125,"2,106,788",
12/23/2008,GameStop Corp Class A,5.545,5.8875,5.4925,5.885,"1,794,930",
12/24/2008,GameStop Corp Class A,5.8275,5.8475,5.4925,5.4925,"762,220",
12/26/2008,GameStop Corp Class A,5.785,5.8575,5.68555025,5.8575,"659,899",
12/29/2008,GameStop Corp Class A,5.4875,5.7975,5.37,5.7975,"2,101,248",
12/30/2008,GameStop Corp Class A,5.535,5.6225,5.4225,5.49,"1,634,569",
12/31/2008,GameStop Corp Class A,5.415,5.5925,5.365,5.5175,"2,674,920",
01/02/2009,GameStop Corp Class A,5.7975,5.9375,5.26,5.4325,"3,490,841",
